Datetime,Info
2024-06-10 00:37:31,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel3-ind0s
2024-06-10 00:45:01,dec-start-outch512-inch384-factcp-r0.5-wh4-kern3-ind1s
2024-06-10 01:26:16,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel3-ind1s
2024-06-10 01:34:00,dec-start-outch512-inch384-factcp-r0.5-wh4-kern3-ind2s
2024-06-10 02:13:57,dec-end-outch512-inch384-factcp-r0.5-wh4-kernel3-ind2s
2024-06-10 02:25:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern3-ind0s
2024-06-10 03:23:48,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel3-ind0s
2024-06-10 03:35:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern3-ind1s
2024-06-10 04:34:13,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel3-ind1s
2024-06-10 04:45:00,dec-start-outch512-inch384-factcp-r0.75-wh4-kern3-ind2s
2024-06-10 05:42:56,dec-end-outch512-inch384-factcp-r0.75-wh4-kernel3-ind2s
2024-06-10 05:56:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern3-ind0s
2024-06-10 07:05:51,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel3-ind0s
2024-06-10 07:18:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern3-ind1s
2024-06-10 08:27:46,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel3-ind1s
2024-06-10 08:40:00,dec-start-outch512-inch384-factcp-r0.9-wh4-kern3-ind2s
2024-06-10 09:49:26,dec-end-outch512-inch384-factcp-r0.9-wh4-kernel3-ind2s
2024-06-10 10:00:00,dec-start-outch512-inch384-factcp-r0.1-wh4-kern5-ind0s
